id,type,room,start,end,language,zh,en,speakers,speakerZhName,speakerEnName,speakerZhBio,speakerEnBio,speakerAvatar,tags,co_write,qa,slide,record,year
JLL78Q,7istqc,AU,2021-07-31 10:00:00,2021-07-31 10:30:00,漢語,"{'title': '嘿，來聊聊「開放 open」吧!', 'description': '你的 open 是我的 open 嗎？\r\n\r\n當大家都在說「開放 (open) 」時 ，到底是在說什麼？我們為什麼需要在意開放與否？\r\n\r\n數位時代的今日，我們的生活中常見到各式各樣的「開放」:  例如，開放系統、開放原始碼、開放授權、開放網路、開放政府、開放資料、開放 API、開放 AI…等等。但這些「開放」之間彼此認識嗎?它們有著相同語境、有共通的核心內涵、價值、或精神嗎？又或者是依脈絡而流變甚至矛盾呢？\r\n\r\n你如果想知道*那ㄟ安捏*，歡迎來這個場次，和我們一起聊聊這個乍看之下清晰，但卻可能是越來越模糊的「開放」。我們將試著介紹「開放」這個詞彙在近幾十年來的歷史脈絡與使用情境 --- 「開放原始碼」自然是其中一個重要的脈絡。\r\n\r\n同時，我們也希望能和與會者一起分享討論「開放」的未來式：我們希望「開放」在未來的生活中扮演什麼角色？在未來，事物的開放或不開放，究竟意味著什麼？\r\n\r\n這個場次，除了主揪們自身的研究興趣與公民參予外，亦受以下論述的激發： 2020 年 COSCUP 的其中一場議程：「什麼叫『開放』？ What is open, anyway?」、歐盟智庫 Open Future Foundation 發表的「開放的矛盾 The Paradox of Open」、與Mozilla 在 2021 所推出的白皮書：「重新想像開放：打造更好的網際網路經驗 Reimagine Open: Building Better Internet Experiences」等。'}","{'title': 'Hey, let’s talk about “open”', 'description': 'Hey, Let’s Talk About “Open”\r\n\r\nIs your “open” my “open”? \r\n\r\nFrom open system, open source, open content licensing, open Internet, to open government, open data, open API, and open AI, etc., our digital life is filled with the lexicon of “open”. This led us to dig further about “open”, what does it mean and how does its meaning evolve?  \r\n\r\nIn other words, what are we talking about when using the term “open”? \r\n\r\nIn this session, we will (re)visit different scenarios of “open” – including the open source as one of the key contexts – to understand its changing meaning and usage as well as associated debates. \r\nWe also would like to have an opportunity to jam with COSCUP participants about related topics of open in the future tense. If we care about “open” and think of it as important, how can we sustain it, or what role do we want it to play in our future life?  \r\n\r\nThis proposal is sprouted from our research and civic interests. It is also inspired by one of the COSCUP 2020 talks titled “What Is Open, Anyway?” as well as the release of Open Future Foundation (a think tank of EU/The Netherlands) on “The Paradox of Open” and Mozilla’s 2021 white paper titled “Reimagine Open: Building Better Internet Experiences”.'}","['YFWQBW', 'LQ3QMR', 'BLRCAY']",,,,,,[],https://hackmd.io/@coscup/BkCHUaPAO/%2F%40coscup%2FH1MNLaPA_,https://app.sli.do/event/pkc44aq5,,,2021
FZCMS8,00xv3j,TR409-1,2021-07-31 11:50:00,2021-07-31 12:20:00,漢語,"{'title': 'Sin-chhiú ê chu-sìn an-choân', 'description': '本議程是給新手的資訊安全入門，內容包括安全與不安全的操作，以及新手常見問答。本議程將以台語進行。\r\n\r\nChit-ê ián-káng chú-iàu sī-beh hām sin-chhiú kài-siāu chu-sìn an-choân ê ji̍p-mn̂g. An-choân chó khah-ē an-choân, an-choân chó khah-ū hûi-hiám, sím-mih kang-kū ē-tàng hō͘ ta̍k-ke khah an-sim lâi chiūⁿ-bāng. Pún ián-káng kong tâi-gí.'}","{'title': 'Cybersecurity for Newbies: DOs, DONTs and FAQ answered', 'description': 'The talk is about cybersecurity for newbies. We introduce the basic conception of cybersecurity, with the examples of common misconceptions, dangerous behaviors, things that might make you think you are safe, and tools (including open source tools) that can make you more secured.\r\n\r\nThe talk is delivered in Taiwanese / Hokkien.'}","['7HVDNE', 'XV8RAV']",miaoski,miaoski,miaoski (miáu-sū-kì) chit-má tī Chhu-sè kho-ki chò gián-kiú-oân. I chin-ài sńg embedded ê hē-thóng kah la-lí-ò͘. I mā-sī Amis bêng-tián ê sêng-oân.,"miaoski is a senior threat researcher at Trend Micro. He was a BIOS engineer and is an enthusiast of embedded systems. He is recently mainly attracted by software defined radio, amateur radio and natural language processing. He is a member of Moedict Amis team.",,[],https://hackmd.io/@coscup/SyATmawRO/%2F%40coscup%2Fr1Qh7TvCO,https://app.sli.do/event/mhb99kvt,,,2021
GWUVPY,hzlhe0,TR213,2021-08-01 10:00:00,2021-08-01 10:35:00,漢語,"{'title': '細談MySQL Replication強項', 'description': '在最新版本的MySQL 8.0更新中，MySQL Replication有很多不錯的功。 讓我們來看一下MySQL Replication所帶來的改進，包括多線程applier, 性能，穩定性，一致性，和易用性。 多台MySQL有復制功能部署是非常普遍的。 不停機切換需要Replication以趕上數據。來一齐分享和討論MySQL Replication部署。'}","{'title': 'Replication enhancements and changes with the latest MySQL 8.0', 'description': 'In recent updates of MySQL 8.0, there are many good stuff in replication changes.   Let us go over the improvements with MySQL Replication changes including the performance, stability, consistency, ease of use and scalability.   It is very common to have deployment of redundant MySQL with replication.   0-downtime switchover requires replication in place to catch up data.  Join us to share and discuss MySQL Replication deployment in real time applications.'}",['Y7YKB3'],,,,,,['Beginner'],https://hackmd.io/@coscup/BJUbHaPRu/%2F%40coscup%2FHJqyHavAO,https://app.sli.do/event/01q8ligl,,,2021
WDLWDF,xb525k,RB105,2021-07-31 15:30:00,2021-07-31 16:00:00,漢語,"{'title': '開源軟硬體教學之路 - MIT App Inventor', 'description': '我將分享這十年來，我與 CAVEDU 教育團隊在使用 App Inventor 教學上的心得，以及 2017 - 2018 受邀至 MIT CSAIL 與 App Inentor 團隊共事的點點滴滴。MIT App Inventor (https://appinventor.mit.edu/) 是一套針對 Android 裝置的圖形化開發環境，不需要複雜的程式語言也能完成你的第一個 app，這就是創辦人 Hal Abelson 教授所提倡的 ""computional action (運算行動)""\r\n\r\n說明: 我將分享這十年來，我與 CAVEDU 教育團隊在使用 App Inventor 教學上的心得，以及 2017 - 2018 受邀至 MIT CSAIL 與 App Inentor 團隊共事的點點滴滴，分享內容包括 app inventor 元件開發、CAVEDU 如何使用 app inventor 來教學，以及與優秀者共事的一些震撼教育'}","{'title': 'MIT App Inventor', 'description': '我們再補件'}",['ZV3L8B'],曾吉弘,曾吉弘,later,later,,['Beginner'],https://hackmd.io/@coscup/rymNETD0O/%2F%40coscup%2FSydl46vCd,https://app.sli.do/event/4nyw0xs6,,,2021
W8EXTE,9as36v,TR211,2021-07-31 15:00:00,2021-07-31 15:20:00,漢語,"{'title': '討論 IOTA Chrysalis 新階段的功能、優勢及挑戰', 'description': 'IOTA 已經於 4/28 上線他們的最新版主網路 Chrysalis，伴隨許多重要更新，包含從 Account Base 轉為 UTXO，單一交易能包含的訊息量甚至高達 35kb！未來也宣稱要支援智能合約與分片多鏈架構。真的這麼棒嗎？有什麼缺點呢？\r\n\r\n講者現在在區塊鏈新創 FiO 擔任研發，負責研究 IOTA 的新版功能。在這個議程將會帶領你們認識新版本 IOTA 的各種功能，以及分享地雷及 IOTA 新版本尚未解決的問題。讓你知道新版本 IOTA 的優劣，並來一起發想新版本 IOTA 的各種可能。'}","{'title': 'Discuss the changes, advantages and challenges of IOTA Chrysalis', 'description': ""IOTA has launched their latest main network - Chrysalis on 4/28. With many important updates, including the switch from Account Base to UTXO, a single transaction can contain up to 35kb of information! In the future, it is also announced to support smart contracts and fragmented multi-chain architecture. Is it really that great? What are the potential threat and disadvantages?\r\n\r\nThe speaker is now in charge of R&D at the blockchain startup FiO, and is responsible for researching the feature of IOTA's new version. This agenda will lead you to understand the various functions of the new version of IOTA, and share the unresolved issues of mines and the new version of IOTA. Let you know the pros and cons of the new version of IOTA, and let me share with you the various possibilities of the new version of IOTA.""}",['7WNKJB'],,,,,,[],https://hackmd.io/@coscup/Sylj7TP0_/%2F%40coscup%2FHylO7pv0O,https://app.sli.do/event/oymcza1x,,,2021
VWYRPT,4i7znu,TR213,2021-07-31 12:50:00,2021-07-31 13:40:00,漢語,"{'title': '雲端資料流，把資料變成你喜歡的樣子', 'description': '源源不絕的資料流，帶給你川流不息的資料價值。\r\n透過良好資料流的管理，不論你在雲端還是地端，\r\n資料不會不見，還會變成你所喜歡的樣子。'}","{'title': 'Cloud data stream, you can make your data become what you like', 'description': 'The endless stream of data brings you endless data value.\r\nWith good data flow management, whether you are in the cloud or on the ground,\r\nThe data will not disappear, and it will become as like what you like.'}",['3MMPBX'],,,,,,[],https://hackmd.io/@coscup/rynHHavRu/%2F%40coscup%2FSJFNHaDAO,https://app.sli.do/event/gstxa8ng,,,2021
VAXMYS,2qp9uj,TR311,2021-08-01 10:00:00,2021-08-01 10:20:00,English,"{'title': 'Japanese community and OSPN', 'description': '-'}","{'title': 'Japanese community and OSPN', 'description': '-'}",[],,,,,,['Beginner'],https://hackmd.io/@coscup/Byawrav0_/%2F%40coscup%2FryWLBpDRO,https://app.sli.do/event/e3eoe9pr,,,2021
J3LK3X,l4jfte,TR413-1,2021-08-01 14:00:00,2021-08-01 14:30:00,漢語,"{'title': '使用 chrome os 的每一天', 'description': '介紹 chromeos 和我日常與工作上如何使用他\r\n\r\n讓人們可以更了解 chrome os'}","{'title': 'The every day I use Chrome OS', 'description': '介紹 chromeos 和我日常與工作上如何使用他\r\n\r\n讓人們可以更了解 chrome os'}",['X8JYKJ'],,,,,,['Beginner'],https://hackmd.io/@coscup/B1Ol8TvAO/%2F%40coscup%2FByW1LawR_,https://app.sli.do/event/hbhujxkz,,,2021
UACGSJ,v1wfus,TR313,2021-07-31 14:40:00,2021-07-31 15:10:00,漢語,"{'title': '讓教案開源解放：如何在體制內翻轉 K12 的教師備課現況', 'description': '- 簡述與經歷 : 從科技圈踏進教育圈的我\r\n- 108課綱在教育現場的備課困境\r\n- 教案 Github 平台的想法緣起 - 新北創新教育加速器的挹注\r\n- 線下與線上教師社群共備的創新實驗\r\n- 未來展望與目標'}","{'title': 'Open the Source: Flip the way to create the curricumn in K12 at teacher-side', 'description': ""- Introduction Me: From tech to education area\r\n- What's the obstacles behind the 12 Year Basic Education. \r\n- Teacher planning platform origin: New Taipei city innovative educational accelarator \r\n- An experiment on curriculum planning online/offline workshops sharing. \r\n- Now and the future goals.""}",['KJCLRD'],,,,,,[],https://hackmd.io/@coscup/BJ35HavRu/%2F%40coscup%2FSJAtrpwAd,https://app.sli.do/event/kpyukivh,,,2021
39QGA3,xb525k,RB105,2021-07-31 16:10:00,2021-07-31 17:10:00,English,"{'title': 'How to Design the Future', 'description': 'Matz will explain how to design the future from lessons he learned from the history of Ruby development. By following his steps you will also be able to create the future!'}","{'title': 'Keynote: Matz  (TBD)', 'description': 'Matz will explain how to design the future from lessons he learned from the history of Ruby development. By following his steps you will also be able to create the future!'}",['QXEM8K'],,,,,,['Beginner'],https://hackmd.io/@coscup/rymNETD0O/%2F%40coscup%2FHJ3g4Tw0u,https://app.sli.do/event/bsfhbqyr,,,2021
JRANH8,w7u8dm,TR412-2,2021-07-31 13:30:00,2021-07-31 13:50:00,漢語,"{'title': '把 Wikidata 跟 OpenStreetMap 串起來！', 'description': '因為在Wikidata上，地理位置都是以點座標表示，假如想要有地理區域的資料，就需要用OpenStreetMap relation id來串連，而在OpenStreetMap 中的屬性資料大多都不如Wikidata完整，因此利用id欄位將兩者串連就變得很重要。\r\n因此，利用python寫的程式，來讓兩邊資料庫可以互相比對資料後串連，是目前可以進行的方式。'}","{'title': 'Concentrate Wikidata & OpenStreetMap', 'description': 'In Wikidata, geographic locations are expressed in point coordinates. If you want to have information about geographic areas, you need to use OpenStreetMap relation id to concatenate, and most of the attribute information in OpenStreetMap is not as complete as Wikidata, so use the id column.  It becomes very important to connect the two together.\r\n Therefore, it is currently possible to use a program written in python to allow the two databases to compare data with each other and then connect.'}",['HAHHDW'],,,,,,['Skilled'],https://hackmd.io/@coscup/BJl_ETwA_/%2F%40coscup%2FHkELNawC_,https://app.sli.do/event/ez1ud8x6,,,2021
