id,avatar,zh,en,year,unique_id
ZGXRF9,https://pretalx.com/media/avatars/%E5%A4%A7%E9%A0%AD%E7%85%A7_0oS43cx.jpg,"{'name': 'Hong-Rong Hsu', 'bio': 'Hong-Rong Hsu is a Software Technical team leader in SiFive from 2019 until now, in charge of developing AI/ML software and product deployment. Before join SiFive, he worked for Mediatek from 2010 to 2018, and Bitmain from 2018 to 2019. His RD interests include AI compiler, runtime, and system software.'}","{'name': 'Hong-Rong Hsu', 'bio': 'Hong-Rong Hsu is a Software Technical team leader in SiFive from 2019 until now, in charge of developing AI/ML software and product deployment. Before join SiFive, he worked for Mediatek from 2010 to 2018, and Bitmain from 2018 to 2019. His RD interests include AI compiler, runtime, and system software.'}",2022,ZGXRF9
UN9HM3,https://www.gravatar.com/avatar/61f921b0066dbc73426c3b57b8ea5222?s=1024&d=identicon&r=g,"{'name': 'banacorn', 'bio': 'I like CS, Maths and Linguistics.'}","{'name': 'banacorn', 'bio': 'I like CS, Maths and Linguistics.'}",2022,UN9HM3
G7HQUB,https://pretalx.com/media/avatars/pfp_IqqGStn.jpeg,"{'name': 'Shawn', 'bio': 'Ex Frontend Dev\r\nBlockchain Researcher\r\nCommunity Co-organizer'}","{'name': 'Shawn', 'bio': 'Ex Frontend Dev\r\nBlockchain Researcher\r\nCommunity Co-organizer'}",2022,G7HQUB
BB7CHG,https://pretalx.com/media/avatars/avatar_rk7aMa3.jpg,"{'name': '韓政璇', 'bio': 'A web developer who love to tinker with stuff'}","{'name': '韓政璇', 'bio': 'A web developer who love to tinker with stuff'}",2022,BB7CHG
DBBVUW,https://www.gravatar.com/avatar/b4129e5955793d76911ddfa9909e0f60?s=1024&d=identicon&r=g,"{'name': 'Daichou', 'bio': 'Daichou在日文是大腸的意思。\r\n不小心在寫verilog的資工人。'}","{'name': 'Daichou', 'bio': 'Daichou在日文是大腸的意思。\r\n不小心在寫verilog的資工人。'}",2022,DBBVUW
JZDL9A,https://www.gravatar.com/avatar/e0358288d6209fb62b53876330d88f87?s=1024&d=identicon&r=g,"{'name': 'Wikimedia Taiwan', 'bio': '社團法人台灣維基媒體協會為美國維基媒體基金會在台分會(Chapter)，為協助基金會在台灣推廣維基媒體計畫的伙伴單位。本議程由協會提供，將指派工作人員代表出席。'}","{'name': 'Wikimedia Taiwan', 'bio': '社團法人台灣維基媒體協會為美國維基媒體基金會在台分會(Chapter)，為協助基金會在台灣推廣維基媒體計畫的伙伴單位。本議程由協會提供，將指派工作人員代表出席。'}",2022,JZDL9A
B9ASD8,https://pretalx.com/media/avatars/my_head_NRGux8V.jpg,"{'name': '陳凱文', 'bio': '工作約20年，在影音技術、安卓系統、web技術上皆有涉獵。\r\n目前對於K8S上的微服務感興趣，正專注於O-RAN RIC系統在專網上的發展。'}","{'name': '陳凱文', 'bio': '工作約20年，在影音技術、安卓系統、web技術上皆有涉獵。\r\n目前對於K8S上的微服務感興趣，正專注於O-RAN RIC系統在專網上的發展。'}",2022,B9ASD8
KVVSRN,https://pretalx.com/media/avatars/432c7a642ca47b4055198e44f662a948_tRibK9v.jpg,"{'name': 'Johann Chang', 'bio': '在軟體界工作十多年的開發者，對 Embedded System 和 General Programming 有些心得。'}","{'name': 'Johann Chang', 'bio': '在軟體界工作十多年的開發者，對 Embedded System 和 General Programming 有些心得。'}",2022,KVVSRN
JWKFJU,https://pretalx.com/media/avatars/logo_72X72_tK9pcL7.png,"{'name': 'COODFA老朋友', 'bio': '高雄農來訊, 阿龜微氣候, MantoGO, 農業智庫報導, 大虫農業'}","{'name': 'COODFA老朋友', 'bio': '高雄農來訊, 阿龜微氣候, MantoGO, 農業智庫報導, 大虫農業'}",2022,JWKFJU
RL9ERQ,https://pretalx.com/media/avatars/a43ecbc744ac926c30bee266350e0ff5_fh1oAOF.jpg,"{'name': 'COSUCP Staff', 'bio': 'COSCUP Program 議程組'}","{'name': 'COSUCP Staff', 'bio': 'COSCUP Program 議程組'}",2022,RL9ERQ
HGECYL,https://pretalx.com/media/avatars/1632736295667_3o79yTa.jpeg,"{'name': 'Kale Oum Nivrathi', 'bio': ""Hey! I'm Oum, a Software Engineer - RnD Team at JFrog working in a Installer team.\r\nI'm core-contributor to leading open source project LitmusChaos a CNCF incubating project. ⚡ Also a Sporty guy International Rated Chess Player""}","{'name': 'Kale Oum Nivrathi', 'bio': ""Hey! I'm Oum, a Software Engineer - RnD Team at JFrog working in a Installer team.\r\nI'm core-contributor to leading open source project LitmusChaos a CNCF incubating project. ⚡ Also a Sporty guy International Rated Chess Player""}",2022,HGECYL
QFWSCS,https://www.gravatar.com/avatar/bd09785fc6b93f105dd1892137626172?s=1024&d=identicon&r=g,"{'name': 'alznn3306', 'bio': 'asdf'}","{'name': 'alznn3306', 'bio': 'asdf'}",2022,QFWSCS
BWX97P,https://pretalx.com/media/avatars/%E7%84%A1%E5%90%8D%E5%B0%8F%E5%8D%92%E9%A0%AD%E5%83%8F_8vT3y2C.jpg,"{'name': 'WongFu', 'bio': '因為政府推動ODF作為標準格式而間接受到影響的人之一，自由軟體愛好者，尤其喜歡研究帶有Python Script 的工具。'}","{'name': 'WongFu', 'bio': '因為政府推動ODF作為標準格式而間接受到影響的人之一，自由軟體愛好者，尤其喜歡研究帶有Python Script 的工具。'}",2022,BWX97P
JL9ME8,https://pretalx.com/media/avatars/4d576feda280144073f28f12d2fb966d_BV56Ufw.jpg,"{'name': '范聖佑', 'bio': '多年技術社群志工，積極參與 PHP 及 Kotlin 社群運作。創辦 Laravel 道場、LaravelConf Taiwan 及 Kotlin 讀書會/練功場等活動。目前在 JetBrains 擔任技術傳教士，負責推廣 IDE 工具及技術。平時醉心於技術研究，期待能將複雜的技術名詞用通俗易懂的方式讓人人都能吸收。工作之餘是一位甜點愛好者。'}","{'name': '范聖佑', 'bio': '多年技術社群志工，積極參與 PHP 及 Kotlin 社群運作。創辦 Laravel 道場、LaravelConf Taiwan 及 Kotlin 讀書會/練功場等活動。目前在 JetBrains 擔任技術傳教士，負責推廣 IDE 工具及技術。平時醉心於技術研究，期待能將複雜的技術名詞用通俗易懂的方式讓人人都能吸收。工作之餘是一位甜點愛好者。'}",2022,JL9ME8
TXVSDR,https://pretalx.com/media/avatars/8d9b432d861e4ac0e40954a800ae90a1_qbtzi58.jpg,"{'name': '戴均民', 'bio': '「LINE 數位版名片」的作者，LINE 官方認證 API Expert，固定出沒於台中聊天機器人小聚，如果有製作 LINE 聊天機器人的相關疑問，歡迎直接跟我聊聊喔！'}","{'name': '戴均民', 'bio': '「LINE 數位版名片」的作者，LINE 官方認證 API Expert，固定出沒於台中聊天機器人小聚，如果有製作 LINE 聊天機器人的相關疑問，歡迎直接跟我聊聊喔！'}",2022,TXVSDR
BJSVNV,https://pretalx.com/media/avatars/albert-che--photo-casual-81021904_vBkoZon.jpg,"{'name': 'Albert Chen', 'bio': 'Albert 是個熱愛開源的軟體架構師，同時為 laravel-swoole 專案的開發者。喜歡利用技術解決許多日常生活中的複雜問題，同時也常活躍在技術社群中推廣 Swoole 的應用。'}","{'name': 'Albert Chen', 'bio': 'Albert 是個熱愛開源的軟體架構師，同時為 laravel-swoole 專案的開發者。喜歡利用技術解決許多日常生活中的複雜問題，同時也常活躍在技術社群中推廣 Swoole 的應用。'}",2022,BJSVNV
RNGT9P,https://pretalx.com/media/avatars/48914f4cf46b7e237bb38d08ef7581b8_yIq7qza.jpg,"{'name': 'HaWay', 'bio': 'DNS、GitLab 愛好者'}","{'name': 'HaWay', 'bio': 'DNS、GitLab 愛好者'}",2022,RNGT9P
YKTVAG,https://www.gravatar.com/avatar/e4ac214dbabf690b7a88e624fcdbaed8?s=1024&d=identicon&r=g,"{'name': 'Thinker', 'bio': 'System Programmer/Hacker'}","{'name': 'Thinker', 'bio': 'System Programmer/Hacker'}",2022,YKTVAG
U3MHC7,https://pretalx.com/media/avatars/head_circle_ge2st8e.png,"{'name': 'Shing Lyu 呂行', 'bio': 'Shing Lyu is a solutions architect at Amazon Web Services (AWS) and an open source developer. Shing has contributed to many open source projects like Firefox, Servo, RustPython (10K+ stars on GitHub). Shing is also the author of two Rust books: Practical Rust Projects and Practical Rust Web Projects. Nowadays, Shing is busy helping customers adopt Cloud technology and built well-architected systems on AWS.'}","{'name': 'Shing Lyu 呂行', 'bio': 'Shing Lyu is a solutions architect at Amazon Web Services (AWS) and an open source developer. Shing has contributed to many open source projects like Firefox, Servo, RustPython (10K+ stars on GitHub). Shing is also the author of two Rust books: Practical Rust Projects and Practical Rust Web Projects. Nowadays, Shing is busy helping customers adopt Cloud technology and built well-architected systems on AWS.'}",2022,U3MHC7
YKSZC9,https://pretalx.com/media/avatars/db4144f78ea152729012cf80a1ad4599_suJVNLr.jpg,"{'name': '曹霖維', 'bio': '台大資工所畢，曾擔任康全電訊及趨勢科技軟體工程師。現為 TXOne 軟體工程師，專注研究於網路協定和威脅的研究。'}","{'name': '曹霖維', 'bio': '台大資工所畢，曾擔任康全電訊及趨勢科技軟體工程師。現為 TXOne 軟體工程師，專注研究於網路協定和威脅的研究。'}",2022,YKSZC9
VFF9HF,https://pretalx.com/media/avatars/298720282_5295470217240813_8087867328170333316_n_Yuan0RJ.jpg,"{'name': 'TZU', 'bio': '剛剛入行'}","{'name': 'TZU', 'bio': '剛剛入行'}",2022,VFF9HF
UYJ9RK,https://pretalx.com/media/avatars/b651427b4d6ce29c9fb1e10d04066090_ztKTKwy.jpg,"{'name': 'PerfectLaugh', 'bio': 'I write absolute garbage code. and I love my paper wife.'}","{'name': 'PerfectLaugh', 'bio': 'I write absolute garbage code. and I love my paper wife.'}",2022,UYJ9RK
GH9YLJ,https://www.gravatar.com/avatar/8fd844258ddc579a163d86271ef225c3?s=1024&d=identicon&r=g,"{'name': 'nukr', 'bio': ''}","{'name': 'nukr', 'bio': ''}",2022,GH9YLJ
8RH7ND,https://pretalx.com/media/avatars/tuxpipa-256_s4ZSsQv.gif,"{'name': '丁國傑', 'bio': '擁有 電腦 與 藝術與科技 雙學位，長期投注於：自由軟體跟開放資料，AI/ML，互動藝術，有機農作，upcycle 環保與設計...等等社會議題'}","{'name': '丁國傑', 'bio': '擁有 電腦 與 藝術與科技 雙學位，長期投注於：自由軟體跟開放資料，AI/ML，互動藝術，有機農作，upcycle 環保與設計...等等社會議題'}",2022,8RH7ND
Y9LQXE,https://pretalx.com/media/avatars/ad4eebd109c71c380453e753cf3a29f2_4W7JuWh.jpg,"{'name': 'KAI-CHU CHUNG', 'bio': '自傳 test'}","{'name': 'KAI-CHU CHUNG', 'bio': '自傳 test'}",2022,Y9LQXE
YHR9AX,https://www.gravatar.com/avatar/35eab1a4e58a125f14a31ef169aca91c?s=1024&d=identicon&r=g,"{'name': 'flyinglimao', 'bio': ''}","{'name': 'flyinglimao', 'bio': ''}",2022,YHR9AX
N97JXS,https://pretalx.com/media/avatars/square_FfWme6o.jpg,"{'name': '鄧慕凡', 'bio': ''}","{'name': '鄧慕凡', 'bio': ''}",2022,N97JXS
CPHBPV,https://pretalx.com/media/avatars/89c8dd7492971c91e5453f2dd8e034ab_EYh0HNK.jpg,"{'name': 'kevin chiu', 'bio': 'GDG Taipei'}","{'name': 'kevin chiu', 'bio': 'GDG Taipei'}",2022,CPHBPV
WFHA3N,https://pretalx.com/media/avatars/F8074B71-DE78-4A14-BC61-B71A47FDC943_6pPDax9.png,"{'name': 'Misawai', 'bio': ''}","{'name': 'Misawai', 'bio': ''}",2022,WFHA3N
DEGZZU,https://pretalx.com/media/avatars/145156090_5340331169318002_5007028364446838845_n_u15Opk5.jpeg,"{'name': '孫菖鴻', 'bio': 'PostgreSQL TW社群一員，主要技術為 PHP MySQL PostgreSQL 等等'}","{'name': '孫菖鴻', 'bio': 'PostgreSQL TW社群一員，主要技術為 PHP MySQL PostgreSQL 等等'}",2022,DEGZZU
LLXJQS,https://pretalx.com/media/avatars/weifen_small_SQMcfld.jpeg,"{'name': 'Wei-Fen Lin  (林偉棻)', 'bio': '林偉棻博士現任成功大學智慧運算學院的客座教授, 她同時在高科技公司擔任Computer Architect 的研發職位, 早期在矽谷與台灣多間科技公司研發微處理器、AI加速晶片與高效能運算系統; 林博士長期在業餘投入台灣科技教育的推動工作，希望能為台灣高科技人才培育進一份心力。'}","{'name': 'Wei-Fen Lin  (林偉棻)', 'bio': '林偉棻博士現任成功大學智慧運算學院的客座教授, 她同時在高科技公司擔任Computer Architect 的研發職位, 早期在矽谷與台灣多間科技公司研發微處理器、AI加速晶片與高效能運算系統; 林博士長期在業餘投入台灣科技教育的推動工作，希望能為台灣高科技人才培育進一份心力。'}",2022,LLXJQS
NZPNBF,https://pretalx.com/media/avatars/IMG_0453_TDooWhj.JPG,"{'name': 'Wilson', 'bio': '主語言為Java 目前在學習Golang 剛要升大學而已 學的不多但還是希望把學到的分享給其他人聽聽\r\n有在做Youtube，希望拍成影片給許多人看，說不定會幫助到遇到問題的夥伴。'}","{'name': 'Wilson', 'bio': '主語言為Java 目前在學習Golang 剛要升大學而已 學的不多但還是希望把學到的分享給其他人聽聽\r\n有在做Youtube，希望拍成影片給許多人看，說不定會幫助到遇到問題的夥伴。'}",2022,NZPNBF
KG3SNB,https://pretalx.com/media/avatars/DSC00171_JZkEdap.jpeg,"{'name': 'Jalex Chang', 'bio': '資料庫系統與分散式系統愛好者，Gopher，博士班逃兵。目前在 Crescendo Lab 擔任 Staff Software Engineer。'}","{'name': 'Jalex Chang', 'bio': '資料庫系統與分散式系統愛好者，Gopher，博士班逃兵。目前在 Crescendo Lab 擔任 Staff Software Engineer。'}",2022,KG3SNB
EHVNFC,https://pretalx.com/media/avatars/ee5d6e1e76484a05ba07d76a09f60ed5_dNreqXs.jpg,"{'name': '曾冠程', 'bio': 'Roy Tseng is currently an operation research engineer solving large-scale \r\nscheduling projects in manufacturing areas. He has three years of scheduling experience and has developed APS modules. He has knowledge related to production management and optimization.'}","{'name': '曾冠程', 'bio': 'Roy Tseng is currently an operation research engineer solving large-scale \r\nscheduling projects in manufacturing areas. He has three years of scheduling experience and has developed APS modules. He has knowledge related to production management and optimization.'}",2022,EHVNFC
CREJ8C,https://pretalx.com/media/avatars/IMG_8390_p2T5Z2b.jpg,"{'name': 'JustinLee', 'bio': ''}","{'name': 'JustinLee', 'bio': ''}",2022,CREJ8C
8GYXNT,https://pretalx.com/media/avatars/888339de9e7a88688b6acb30d33e66cd_iAkCFD8.jpg,"{'name': '蒼時弦也', 'bio': '我是軟體開發的求道者蒼時弦也，主要使用猶如賢者之石一般的 Ruby 語言，期望能夠在軟體開發這條路上找出一個能讓每個人都享受撰寫程式樂趣的方法，並且讓世界上能有更多優秀的程式被設計出來。'}","{'name': '蒼時弦也', 'bio': '我是軟體開發的求道者蒼時弦也，主要使用猶如賢者之石一般的 Ruby 語言，期望能夠在軟體開發這條路上找出一個能讓每個人都享受撰寫程式樂趣的方法，並且讓世界上能有更多優秀的程式被設計出來。'}",2022,8GYXNT
N8MTD9,https://pretalx.com/media/avatars/paint_8KEdJzd.jpg,"{'name': 'kaochenlong', 'bio': '高見龍'}","{'name': 'kaochenlong', 'bio': '高見龍'}",2022,N8MTD9
83LQTM,https://www.gravatar.com/avatar/831954de650c52d8d00aab3eea02c77c?s=1024&d=identicon&r=g,"{'name': '王重智', 'bio': 'TBD'}","{'name': '王重智', 'bio': 'TBD'}",2022,83LQTM
LY8WKL,https://pretalx.com/media/avatars/avatar_id53tNL.jpeg,"{'name': 'Wayne Tsai', 'bio': '關於 Wayne Tsai\r\n\r\n1. VSCodeVim的Contributor\r\n\r\n2. [Visual Studio Code實用指南](https://www.tenlong.com.tw/products/9786263330016?list_name=b-r30-zh_tw) 作者\r\n\r\n> 這本書是致敬《Practical Vim: Edit Text at the Speed of Thought》的作品\r\n> 書裡探討並處理了幾個沒有在《Practica Vim》或相關VSCodeVim書籍裡提及的問題，像是\r\n> - VS Code與Vim快捷鍵綁定的運作原理，對應處理方法\r\n> - Keyboard Remapping的方法與原則(MacOS、Windows適用)\r\n[Practical Guide with Visual Studio Code and Vim](https://www.tenlong.com.tw/products/9786263330016?list_name=b-r30-zh_tw)\r\n\r\n3. 去年講題：[那些Rust裡好用的抽象與實用語法火力展示](https://coscup.org/2021/zh-TW/session/8APWMC)'}","{'name': 'Wayne Tsai', 'bio': '關於 Wayne Tsai\r\n\r\n1. VSCodeVim的Contributor\r\n\r\n2. [Visual Studio Code實用指南](https://www.tenlong.com.tw/products/9786263330016?list_name=b-r30-zh_tw) 作者\r\n\r\n> 這本書是致敬《Practical Vim: Edit Text at the Speed of Thought》的作品\r\n> 書裡探討並處理了幾個沒有在《Practica Vim》或相關VSCodeVim書籍裡提及的問題，像是\r\n> - VS Code與Vim快捷鍵綁定的運作原理，對應處理方法\r\n> - Keyboard Remapping的方法與原則(MacOS、Windows適用)\r\n[Practical Guide with Visual Studio Code and Vim](https://www.tenlong.com.tw/products/9786263330016?list_name=b-r30-zh_tw)\r\n\r\n3. 去年講題：[那些Rust裡好用的抽象與實用語法火力展示](https://coscup.org/2021/zh-TW/session/8APWMC)'}",2022,LY8WKL
